Date,DCDS,DCDE,DCBF,DCIP,E1VFVN30,FUEVFVND,FUEDCMID,TCEF,TCBF,TCFF,TCFIN,TCRES,TCSME,VCBF-MGF,VCBF-TBF,VCBF-BCF,VCBF-FIF,VESAF,VEOF,VIBF,VMEEF,VDEF,VFF,VLBF,FUEVN100,SSI-SCA,SSIBF,VLGF,FUESSV50,FUESSVFL,FUESSV30,BVFED,BVBF,BVPF,ENF,VNDAF,VNDBF,VNDCF,FUEIP100,MAFEQI,MAFBAL,MBVF,MBBOND,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS,FUEKIVND,FUEFCV50,VNINDEX,VN30
2022-11-14,48420.94,18641.51,23745.98,10176.21,15800.0,20490.0,6910.0,14822.5,16152.2001953125,12218.900390625,9169.83984375,9991.3603515625,9989.5498046875,6818.48,21826.34,21517.75,12103.71,17459.5,18161.37,12746.04,,,20463.24,10618.91,11720.0,20277.09,13396.27,7455.46,11600.0,11910.0,11410.0,15128.0,17730.0,14007.0,26104.0,11286.81,12286.85,12286.85,6540.0,11431.0,12040.0,13554.0,13018.0,11050.0,,6100.0,7920.0,,,941.04,936.31
2022-11-21,48452.48,18940.9,23780.78,9990.77,16290.0,20330.0,7120.0,15003.5,12848.2001953125,10623.599609375,9229.150390625,9995.6298828125,9987.419921875,7119.35,22244.18,22160.84,12085.31,18477.7,19253.68,13169.5,,,20495.15,10622.94,11880.0,20928.65,13413.62,7601.23,11010.0,12340.0,11770.0,14433.0,17873.0,14006.0,26589.0,11746.05,12293.32,12293.32,6640.0,11932.0,12282.0,14356.0,13022.0,11250.0,,6300.0,7550.0,,,960.65,956.89
2022-11-28,50652.75,20425.71,23498.3,9891.31,16850.0,21700.0,7580.0,15432.0,13193.7998046875,10512.2998046875,9429.1103515625,9915.3095703125,10215.2998046875,7780.6,23414.52,23822.37,12128.24,19461.06,20681.0,13469.71,,,20551.07,10634.75,12500.0,22479.33,13410.73,8081.64,13900.0,13250.0,11920.0,14585.0,17712.0,14592.0,27241.0,12260.48,12325.93,12325.93,7010.0,12704.0,12478.0,15657.0,13019.0,11830.0,,6510.0,7900.0,,,1005.69,1004.34
2022-12-05,54918.57,20915.56,23263.77,9904.93,18890.0,23640.0,8600.0,16400.80078125,13266.5,10581.900390625,9980.7998046875,10254.7998046875,10967.400390625,8322.76,24710.01,25822.5,12049.57,20016.79,21066.26,13642.54,,,20570.75,10646.34,13720.0,24491.37,13422.78,8515.46,15950.0,15030.0,13550.0,16406.0,17213.0,15361.0,27419.0,13302.91,12337.25,12337.25,7740.0,12896.0,12649.0,15935.0,12887.0,13140.0,,7140.0,8820.0,,,1093.67,1110.94
2022-12-12,52726.55,21227.16,23133.93,9917.29,17800.0,22630.0,8300.0,15585.2001953125,13314.099609375,10594.099609375,9754.349609375,10106.900390625,10875.2998046875,8027.55,23825.97,24506.59,12045.79,20242.13,21204.76,13713.57,,,20601.83,10659.71,13290.0,23794.72,13411.73,8296.29,15000.0,14500.0,12740.0,16275.0,17300.0,14905.0,27345.0,12803.48,12359.28,12359.28,7330.0,13034.0,12660.0,16091.0,12765.0,12240.0,,6820.0,8490.0,,,1032.07,1037.42
2022-12-19,53452.66,20878.57,23167.5,9930.08,17990.0,23330.0,8500.0,15684.900390625,13351.2001953125,10666.0,9882.4697265625,10021.2001953125,11007.2998046875,8193.53,23953.73,24750.14,12075.01,20043.4,20971.62,13652.46,,,20615.03,10649.83,13450.0,24305.01,13401.97,8447.52,14800.0,15220.0,13030.0,16839.0,17342.0,15006.0,27138.0,12957.11,12377.49,12377.49,7500.0,12849.0,12839.0,15748.0,12815.0,12400.0,,6920.0,8810.0,,,1038.4,1050.22
2022-12-26,49860.87,20386.09,23219.5,9942.49,17160.0,21820.0,7810.0,14977.7998046875,13399.900390625,10725.7998046875,9563.7998046875,9631.2001953125,10586.599609375,7809.53,23273.92,23633.59,12225.61,19666.11,20696.61,13551.19,,,20634.84,10583.46,12820.0,23412.71,13404.35,8179.63,13400.0,14140.0,12140.0,16483.0,17683.0,14687.0,27078.0,12411.65,12378.97,12378.97,7050.0,12643.0,12721.0,15534.0,12663.0,11700.0,,6550.0,8480.0,,,985.21,987.77
2023-01-02,51528.68,21211.12,23272.08,9956.2,17330.0,22400.0,8100.0,15120.7001953125,13455.7998046875,10759.400390625,9642.3798828125,9766.2998046875,10814.099609375,8036.7,23604.47,24126.82,12244.19,20308.24,21451.58,13722.42,,,20651.83,10591.81,12950.0,23807.29,13432.05,8348.38,14050.0,14350.0,12480.0,16297.0,17803.0,14884.0,27497.0,12625.36,12383.67,12383.67,7220.0,13071.0,12920.0,16127.0,12664.0,11920.0,,6650.0,8420.0,,,1007.09,1005.19
2023-01-09,53046.41,21176.23,23277.66,9885.61,18050.0,23190.0,8410.0,15537.400390625,13500.0,10762.099609375,9882.9599609375,9849.349609375,10965.2998046875,8219.57,24219.86,25088.92,12243.04,20391.23,21589.86,13754.63,,,20685.17,10604.94,13620.0,24619.04,13439.01,8458.12,14760.0,15120.0,12820.0,16930.0,17722.0,15297.0,27569.0,13228.77,12424.03,12424.03,7520.0,13196.0,12941.0,16205.0,12683.0,12500.0,,6950.0,9000.0,,,1054.21,1061.14
2023-01-16,53395.75,21992.27,23313.96,9896.21,18250.0,23280.0,8490.0,15772.2001953125,13541.599609375,11063.099609375,10076.2001953125,9883.1298828125,11220.2001953125,8323.29,24480.74,25417.53,12303.68,21164.67,22048.14,13976.85,,,20720.15,10618.11,13910.0,24948.38,13406.58,8543.96,15010.0,15480.0,13260.0,17272.0,17964.0,15306.0,27909.0,13477.08,12449.46,12449.46,7530.0,13586.0,13095.0,16759.0,12686.0,12680.0,,7000.0,9040.0,,,1066.68,1075.71
2023-01-23,55244.64,22244.11,23313.96,9897.96,19400.0,23800.0,8720.0,16169.2001953125,13553.099609375,11067.2001953125,10312.0,10189.599609375,11598.2998046875,8584.61,25042.84,26244.59,12281.84,21429.16,22393.73,14029.78,,,20755.29,10620.0,14320.0,25839.09,13429.9,8771.94,15740.0,16210.0,13800.0,18181.0,17917.0,15306.0,27909.0,13812.07,12448.03,12448.03,7840.0,13586.0,13095.0,16845.0,12694.0,13280.0,,7280.0,9520.0,,,1108.08,1121.92
2023-01-30,55445.65,22583.69,23323.45,9920.72,19000.0,24090.0,8740.0,16125.099609375,13583.5,11084.0,10271.7998046875,10262.7001953125,11701.400390625,8690.1,25157.61,26353.41,12325.85,21698.63,22578.58,14165.12,,,20795.55,10644.77,14590.0,26332.0,13432.8,8871.77,15900.0,15970.0,13530.0,18229.0,17917.0,15795.0,28160.0,13814.73,12477.09,12477.09,7870.0,14007.0,13294.0,16868.0,12739.0,13150.0,,7300.0,9460.0,,,1102.57,1113.95
2023-02-06,54565.79,21236.28,23333.24,9932.78,18560.0,23650.0,8500.0,15861.900390625,13620.7001953125,11231.400390625,10073.2001953125,9953.5498046875,11310.7001953125,8505.25,24804.45,25816.0,12330.61,20996.67,21991.91,13975.63,,,20825.83,10657.87,13920.0,25801.39,13468.88,8672.86,15700.0,15560.0,13270.0,17736.0,17818.0,15781.0,27724.0,13774.23,12495.5,12495.5,7650.0,13562.0,13098.0,16384.0,12766.0,12850.0,,7100.0,9130.0,,,1089.29,1094.37
2023-02-13,52149.21,20627.84,23367.69,9945.38,17790.0,22480.0,7970.0,15470.900390625,13658.5,11198.2998046875,9756.7197265625,9560.5595703125,10876.2998046875,8189.35,24251.67,24992.54,12446.84,20607.54,21671.32,13868.94,,,20855.02,10670.9,13200.0,24846.51,13476.99,8367.26,16000.0,14640.0,12660.0,17503.0,17658.0,15441.0,27572.0,13379.82,12506.28,12506.28,7220.0,13274.0,12984.0,16143.0,12782.0,12200.0,,6750.0,8740.0,,,1043.7,1040.4
2023-02-20,55030.26,21716.23,23415.99,9958.22,18320.0,23470.0,8460.0,15834.2998046875,13728.0,11213.099609375,10132.2998046875,9897.5302734375,11438.7001953125,8619.33,25018.14,26108.69,12431.33,21492.77,22392.79,14080.98,,,20890.36,10683.95,13970.0,26005.19,13502.54,8699.36,16010.0,15700.0,13240.0,17018.0,17879.0,15741.0,28179.0,13824.34,12528.11,12528.11,7500.0,13757.0,13196.0,16804.0,12818.0,12820.0,,7160.0,9070.0,,,1086.69,1087.36
2023-02-27,51278.13,20350.46,23476.94,9971.44,17220.0,21870.0,7980.0,15185.400390625,13798.0,11165.7001953125,9513.3203125,9298.51953125,10690.0,8046.78,23916.47,24437.4,12458.17,20569.28,21370.99,13770.25,,,20926.96,10696.2,12840.0,24548.41,13558.43,8246.03,15430.0,14600.0,12380.0,17199.0,17999.0,15240.0,27506.0,13254.91,12557.76,12557.76,7080.0,13032.0,12870.0,15988.0,12856.0,11920.0,,6560.0,8580.0,,,1021.25,1011.46
2023-03-06,51920.28,20799.63,23493.68,9976.28,17300.0,21780.0,7900.0,15213.900390625,13837.400390625,11145.099609375,9602.3798828125,9381.6796875,10783.2998046875,8118.09,24120.81,24664.34,12487.2,20727.06,21515.44,13827.21,,,20956.21,10709.59,12900.0,24559.58,13580.14,8214.5,15500.0,14720.0,12420.0,17013.0,18024.0,15151.0,27647.0,13366.68,12592.06,12592.06,7130.0,13112.0,12932.0,16218.0,12879.0,11950.0,,6710.0,8820.0,,,1027.18,1014.26
2023-03-13,53076.03,20585.22,23528.3,9997.44,17870.0,22100.0,8080.0,15535.7998046875,13894.400390625,11175.400390625,9767.3203125,9496.51953125,10908.599609375,8222.39,24311.91,24989.24,12444.43,20462.09,21376.61,13774.07,,,20991.39,10722.26,13330.0,24697.58,13571.93,8254.92,15300.0,15250.0,12880.0,17193.0,18100.0,15315.0,27628.0,13684.83,12605.54,12605.54,7280.0,13015.0,12893.0,16278.0,12897.0,12360.0,,6850.0,9040.0,,,1052.8,1050.07
2023-03-20,51483.69,20547.01,23562.15,10028.32,17400.0,21800.0,7860.0,15209.2001953125,13947.900390625,11077.0,9633.2802734375,9261.1201171875,10562.7998046875,8034.19,23995.98,24384.79,12527.89,20527.57,21189.17,13729.76,,,21028.49,10735.5,12990.0,24178.27,13595.7,8090.04,15340.0,14920.0,12510.0,17500.0,17945.0,15028.0,27563.0,13368.76,12606.23,12606.23,7180.0,12843.0,12801.0,16384.0,12945.0,12070.0,,6650.0,8830.0,,,1023.1,1024.5
2023-03-27,53162.89,20992.3,23620.14,10038.54,17980.0,22110.0,8070.0,15474.2998046875,14010.400390625,11089.7001953125,9861.1396484375,9471.16015625,10922.400390625,8220.26,24431.61,24939.55,12592.72,20920.4,21512.92,13819.75,,,21049.44,10749.15,13180.0,24639.38,13600.59,8242.1,15000.0,15430.0,12890.0,17220.0,17993.0,15261.0,27757.0,13532.45,12618.32,12618.32,7380.0,13063.0,12931.0,16559.0,12981.0,12440.0,,6870.0,9090.0,,,1052.25,1056.45
2023-04-03,54628.12,21500.08,23667.49,10047.54,18570.0,22650.0,8250.0,15747.0,14091.7998046875,11026.599609375,10033.2998046875,9758.259765625,11197.0,8491.45,24968.38,25639.29,12623.13,21435.25,21879.94,13933.01,,,21077.48,10762.77,13700.0,25301.21,13625.69,8442.18,15500.0,16200.0,13270.0,17561.0,18126.0,15403.0,28092.0,13814.18,12651.75,12651.75,7580.0,13273.0,13070.0,17091.0,13017.0,12850.0,,7080.0,9410.0,,,1079.28,1088.72
2023-04-10,54103.74,21289.01,23706.42,10063.14,18380.0,22850.0,8430.0,15580.0,14164.0,11300.900390625,10000.5,9659.5498046875,11169.2998046875,8572.05,24847.26,25386.73,12646.41,21485.28,21701.91,13915.07,,,21112.59,10776.13,13640.0,25347.6,13664.33,8465.9,15650.0,16230.0,13180.0,18133.0,18070.0,15446.0,27996.0,13724.46,12675.92,12675.92,7600.0,13245.0,13081.0,17114.0,13061.0,12710.0,9580.0,7040.0,9450.0,,,1065.35,1077.41
2023-04-17,53545.26,21036.98,23741.94,10082.52,18200.0,22690.0,8350.0,15441.099609375,14383.2998046875,11373.0,9911.8798828125,9551.7802734375,11152.599609375,8611.06,24710.81,25162.25,12616.2,21446.97,21551.11,13876.38,,,21147.82,10788.55,13590.0,25213.15,13697.42,8425.42,15690.0,16100.0,12960.0,18037.0,18214.0,15342.0,27919.0,13619.96,12687.45,12687.45,7520.0,13101.0,12985.0,16881.0,13068.0,12570.0,9490.0,7000.0,9400.0,,,1053.81,1065.02
2023-04-24,53063.0,20508.5,23765.31,10098.49,17900.0,22200.0,8210.0,15199.400390625,14629.400390625,11472.900390625,9748.5595703125,9467.0595703125,11070.0,8751.28,24735.28,24990.71,12679.67,21180.83,21377.64,13859.32,,,21183.37,10801.72,13320.0,25112.46,13780.2,8363.95,15720.0,15620.0,12860.0,17615.0,18037.0,15230.0,27500.0,13497.1,12718.81,12718.81,7400.0,12969.0,12960.0,16806.0,13108.0,12420.0,9300.0,6800.0,9140.0,,,1041.36,1046.17
2023-05-01,53777.41,20936.82,23821.87,10108.65,18200.0,22700.0,8500.0,15114.099609375,14637.7001953125,11614.0,9694.6396484375,9603.7099609375,11184.099609375,8708.45,24649.37,24901.86,12668.87,21380.17,21582.1,13933.93,,,21213.53,10811.54,13350.0,25271.55,13784.27,8387.6,16500.0,15970.0,13350.0,17607.0,18060.0,15285.0,27510.0,13421.72,12716.1,12716.1,7350.0,13135.0,13058.0,16822.0,13130.0,12430.0,9340.0,6980.0,9270.0,,,1049.12,1051.43
2023-05-08,53853.22,21035.72,23844.67,10131.99,18000.0,22100.0,8350.0,15279.900390625,14878.0,11681.2001953125,9825.6201171875,9749.349609375,11303.099609375,8860.81,24696.78,25022.4,12608.61,21600.48,21716.77,13961.17,9996.94,,21254.44,10829.52,13350.0,25280.22,13796.77,8405.25,16010.0,16000.0,12850.0,17696.0,18060.0,15198.0,27705.0,13496.37,12752.69,12752.69,7330.0,13199.0,13088.0,16979.0,13194.0,12380.0,9250.0,6820.0,9160.0,,,1053.44,1049.72
2023-05-15,54596.33,21377.52,23886.6,10146.26,18240.0,22480.0,8530.0,15462.900390625,15014.400390625,11880.5,9907.3896484375,9871.2998046875,11439.599609375,9005.41,25008.53,25515.99,12576.74,21935.53,21949.46,14043.85,10028.16,,21288.81,10843.54,13610.0,25694.2,13830.16,8530.54,15800.0,16270.0,13140.0,17784.0,18387.0,15329.0,27908.0,13682.63,12786.63,12786.63,7500.0,13352.0,13175.0,17172.0,13200.0,12680.0,9390.0,6990.0,9400.0,,,1065.71,1070.9
2023-05-22,55077.99,21481.01,23942.97,10162.68,18280.0,22380.0,8440.0,15513.0,15219.2001953125,11914.900390625,10021.0,9847.0703125,11482.5,9145.75,25183.34,25723.08,12612.92,22167.27,21968.08,14058.95,10045.94,,21351.27,10857.53,13590.0,26059.22,13857.72,8601.7,16000.0,16360.0,13190.0,17746.0,18215.0,15304.0,27989.0,13715.59,12788.22,12788.22,7420.0,13397.0,13216.0,17404.0,13267.0,12680.0,9350.0,6950.0,9350.0,,,1070.64,1073.74
2023-05-29,55418.75,21711.07,23982.38,10180.75,18200.0,22360.0,8590.0,15556.400390625,15461.599609375,11958.099609375,10148.2001953125,10052.5,11649.599609375,9198.53,25208.12,25653.36,12665.2,22634.01,22298.43,14091.02,10085.36,,21374.44,10906.2,13630.0,26259.0,13913.83,8591.34,16880.0,16460.0,13180.0,17809.0,18401.0,15319.0,28199.0,13683.44,12843.02,12843.02,7440.0,13494.0,13294.0,17406.0,13295.0,12620.0,9310.0,7000.0,9440.0,,13370.0,1074.98,1069.77
2023-06-05,56724.67,22312.65,24031.95,10192.62,18500.0,23300.0,8890.0,15933.7998046875,15950.2001953125,12636.0,10368.2998046875,10077.900390625,11779.2001953125,9351.21,25514.88,26077.92,12783.48,23098.42,22757.79,14285.79,10404.76,,21389.93,10920.63,14000.0,27065.71,13943.81,8746.18,15930.0,17100.0,13150.0,17948.0,18196.0,15571.0,28533.0,13890.73,12913.01,12913.01,7700.0,13911.0,13502.0,17683.0,13334.0,12930.0,9750.0,7160.0,9840.0,,15600.0,1097.82,1091.08
2023-06-12,58016.52,22538.61,24072.96,10209.38,18880.0,23500.0,9060.0,16043.2001953125,16119.0,12698.900390625,10453.400390625,10205.5,11915.400390625,9575.63,25785.48,26423.07,12812.68,23035.58,22929.29,14324.97,10427.26,,21396.27,10916.56,14130.0,27350.65,13980.92,8801.53,16310.0,17100.0,13500.0,18630.0,18256.0,15659.0,28435.0,13974.11,12933.44,12933.44,7780.0,14069.0,13578.0,17790.0,13376.0,13100.0,9770.0,7230.0,9880.0,,14000.0,1116.02,1109.63
2023-06-19,57897.1,22636.49,24108.28,10226.4,18890.0,23280.0,8960.0,15899.2001953125,16453.80078125,12726.099609375,10568.7998046875,10009.5,11742.2998046875,9499.95,25752.19,26430.92,12829.51,23286.48,22942.41,14347.98,10411.32,,21400.72,10931.1,14190.0,27085.3,14012.69,8793.07,16300.0,17300.0,13560.0,18629.0,18279.0,15606.0,28590.0,13926.53,12921.77,12921.77,7800.0,14030.0,13568.0,17786.0,13406.0,12970.0,9800.0,7220.0,9890.0,,14000.0,1105.4,1098.94
2023-06-26,59755.59,23136.85,24203.91,10244.62,19360.0,24000.0,9200.0,16247.900390625,16329.2998046875,12748.099609375,10693.099609375,10375.400390625,12134.2998046875,9780.53,26244.62,27163.73,12794.65,23704.41,23414.06,14550.57,10596.28,,21435.89,10944.96,14520.0,27879.65,14036.4,8946.3,16580.0,17690.0,13920.0,18771.0,18451.0,15971.0,28970.0,14260.99,12939.44,12939.44,7950.0,14255.0,13664.0,18101.0,13432.0,13330.0,10030.0,7380.0,10000.0,,14000.0,1132.03,1131.23
2023-07-03,59321.02,23117.12,24203.84,10262.25,19200.0,23900.0,9170.0,16175.099609375,16815.400390625,12804.7998046875,10590.599609375,10239.7001953125,11998.2998046875,9751.37,26241.98,27101.39,12829.49,23762.24,23346.77,14559.59,10570.07,,21458.28,10958.25,14470.0,27725.63,14042.51,8909.12,16790.0,17580.0,13770.0,19230.0,18504.0,15861.0,29062.0,14159.91,12964.21,12964.21,8050.0,14241.0,13692.0,18106.0,13455.0,13300.0,9930.0,7420.0,10040.0,,14000.0,1125.5,1123.37
2023-07-10,61102.02,23620.08,24227.31,10280.81,19540.0,24290.0,9490.0,16608.099609375,16855.69921875,12809.2001953125,10978.2998046875,10477.7001953125,12383.2998046875,10029.75,26672.93,27615.12,12904.62,24353.57,23833.72,14689.42,10801.39,,21449.46,10971.27,14770.0,28560.91,14059.96,9021.35,16760.0,17940.0,13990.0,19096.0,18463.0,16328.0,29397.0,14306.92,12979.26,12979.26,8190.0,14558.0,13869.0,18291.0,13481.0,13530.0,10190.0,7430.0,10190.0,,14000.0,1149.02,1143.16
2023-07-17,62495.58,24064.34,24279.59,10294.82,20000.0,25090.0,9790.0,16890.400390625,16841.19921875,12804.099609375,11116.900390625,10822.599609375,12576.2001953125,10201.94,27114.35,28274.25,12917.75,24689.66,24236.01,14800.8,10964.38,,21476.81,10984.01,15150.0,29139.29,14057.83,9255.22,17650.0,17990.0,14290.0,19356.0,18609.0,16399.0,29590.0,14513.37,13003.43,13003.43,8390.0,14836.0,13980.0,18414.0,13494.0,13780.0,10460.0,7700.0,10340.0,,13450.0,1173.13,1164.58
2023-07-24,64136.49,24648.04,24323.28,10323.8,20390.0,25900.0,10070.0,17186.900390625,16831.30078125,12784.599609375,11189.5,11148.599609375,12831.7001953125,10379.7,27409.53,28834.69,12893.32,25358.49,24727.12,14941.93,11174.37,,21513.73,10996.05,15510.0,29960.09,14089.97,9454.37,18200.0,18350.0,14680.0,19628.0,18529.0,16679.0,30075.0,14768.18,13035.22,13035.22,8510.0,15170.0,14139.0,18562.0,13526.0,14100.0,10900.0,7900.0,10500.0,,11000.0,1190.72,1193.14
2023-07-31,65619.23,24892.69,24404.52,10345.97,21200.0,26890.0,10570.0,17574.599609375,16768.80078125,12871.400390625,11332.7001953125,11320.7998046875,12964.2998046875,10416.32,27780.29,29406.27,12932.73,25350.23,24830.68,14965.14,11264.31,,21548.84,11008.96,15920.0,30310.31,14095.3,9672.61,19300.0,18790.0,15220.0,20089.0,18655.0,16873.0,30325.0,15059.64,13051.02,13051.02,8710.0,15231.0,14176.0,18809.0,13547.0,14590.0,11150.0,8200.0,10890.0,,13500.0,1222.9,1230.81
2023-08-07,66302.91,25251.23,24426.0,10363.18,21390.0,26750.0,10480.0,17626.80078125,16825.599609375,12927.0,11564.5,11358.900390625,13043.7001953125,10395.13,28012.94,29781.92,13001.1,25697.05,25046.42,15038.47,11387.58,,21583.54,11021.88,16260.0,30511.37,14113.63,9763.27,18930.0,19310.0,15310.0,20389.0,18580.0,16972.0,30687.0,15180.56,13044.04,13044.04,8930.0,15344.0,14275.0,19052.0,13563.0,14750.0,11120.0,8180.0,11060.0,,14960.0,1241.42,1250.68
2023-08-14,65918.39,25206.08,24473.3,10377.78,21210.0,26140.0,10450.0,17375.5,16949.599609375,12940.599609375,11497.099609375,11379.900390625,12990.5,10381.65,28000.77,29784.22,13018.87,25623.81,24863.84,14978.71,11283.11,,21622.16,11034.83,16220.0,30315.12,14182.83,9676.93,18500.0,19010.0,15200.0,20623.0,18452.0,16918.0,30806.0,15060.18,13068.62,13068.62,8990.0,15144.0,14141.0,18977.0,13600.0,14690.0,10930.0,8190.0,11000.0,,15510.0,1236.84,1243.43
2023-08-21,62700.48,24259.65,24503.83,10390.5,20450.0,25300.0,9900.0,16757.5,16930.400390625,12984.599609375,10972.2998046875,10433.400390625,12026.099609375,9979.69,27214.75,28671.69,13014.75,24972.22,24315.64,14833.15,11003.3,,21660.17,11047.63,15560.0,29707.71,14197.78,9463.68,18110.0,18560.0,14700.0,20775.0,18737.0,16496.0,30094.0,14683.62,13089.92,13089.92,8480.0,14766.0,13993.0,18450.0,13625.0,14070.0,10620.0,7840.0,10550.0,,16590.0,1179.76,1190.32
2023-08-28,65554.23,25223.82,24536.65,10401.81,20800.0,26120.0,10460.0,17033.80078125,16998.80078125,13020.400390625,11372.400390625,11041.7998046875,12713.2001953125,10261.77,27723.54,29384.76,13061.33,25873.34,25028.16,15070.86,11223.03,,21698.28,11060.77,15900.0,30799.5,14225.95,9722.52,18490.0,18930.0,14750.0,19578.0,18804.0,16848.0,30912.0,14902.6,13113.04,13113.04,8770.0,15245.0,14236.0,18553.0,13646.0,14360.0,10920.0,7980.0,10730.0,,15430.0,1201.72,1213.4
2023-09-04,67778.38,26037.85,24604.38,10419.31,21200.0,27080.0,10860.0,17371.5,17057.900390625,13050.7998046875,11876.599609375,11366.900390625,13269.099609375,10590.57,28284.57,30099.98,13105.66,26826.78,25750.42,15311.45,11608.25,,21736.62,11073.69,16280.0,31678.14,14242.15,9989.91,18910.0,19500.0,15130.0,20253.0,18666.0,17245.0,30912.0,15127.42,13114.76,13114.76,8950.0,15675.0,14457.0,18681.0,13661.0,14640.0,11330.0,8130.0,10930.0,,12560.0,1224.05,1234.53
2023-09-11,68062.92,26521.2,24622.3,10432.84,21100.0,27100.0,11090.0,17302.80078125,17164.900390625,13015.7001953125,11934.599609375,11238.0,13273.2998046875,10620.83,28275.17,30017.05,13147.54,27439.11,26147.06,15447.07,11630.13,,21775.24,11086.51,16610.0,31949.94,14271.08,9890.19,19010.0,19530.0,15000.0,20831.0,18572.0,17366.0,32074.0,15199.24,13119.3,13119.3,9030.0,15853.0,14549.0,18841.0,13693.0,14530.0,11430.0,8210.0,11170.0,,12050.0,1223.63,1230.71
2023-09-18,68339.8,26159.89,24662.55,10444.85,21070.0,27130.0,11080.0,17342.0,17119.599609375,12772.2001953125,12201.5,11313.2998046875,13504.0,10762.67,28376.79,29952.57,13200.78,27404.82,25830.38,15380.29,11452.15,,21795.37,11098.87,16490.0,31877.22,14325.2,9876.73,18800.0,19970.0,15020.0,20747.0,18870.0,17348.0,32059.0,15188.69,13107.95,13107.95,8950.0,15622.0,14452.0,18736.0,13709.0,14430.0,11470.0,8000.0,11210.0,,13590.0,1211.81,1223.7
2023-09-25,64411.45,24269.45,24708.37,10461.96,20560.0,26200.0,10280.0,16486.400390625,17082.80078125,13024.7998046875,11443.900390625,10384.2998046875,12363.7998046875,10341.84,27395.11,28609.6,13129.76,25874.25,24513.07,15000.21,10894.83,,21830.95,11111.03,15680.0,30676.43,14397.46,9553.11,18750.0,19000.0,14310.0,20677.0,18889.0,16863.0,30423.0,14519.84,13148.71,13148.71,8670.0,14863.0,14104.0,18187.0,13738.0,13660.0,10990.0,7680.0,10770.0,,16930.0,1153.2,1159.94
2023-10-02,65174.04,23887.17,24738.52,10479.69,20050.0,26390.0,10350.0,16493.80078125,17200.400390625,13118.099609375,11492.2001953125,10520.400390625,12485.2998046875,10441.52,27389.76,28575.28,13184.28,25662.04,24168.71,14907.42,10697.32,,21868.18,11123.17,15520.0,31019.47,14412.49,9565.95,18550.0,18680.0,14320.0,19657.0,18898.0,16914.0,30116.0,14715.2,13150.57,13150.57,8600.0,14609.0,13998.0,18260.0,13759.0,13810.0,11080.0,7770.0,10770.0,,14470.0,1155.25,1167.13
2023-10-09,64919.46,24729.94,24772.62,10481.82,19750.0,26070.0,10220.0,16308.0,17300.099609375,13175.2001953125,11392.599609375,10411.2001953125,12476.2001953125,10480.15,27349.86,28306.0,13253.13,26559.44,24896.67,15145.17,11054.24,,21904.49,11135.31,15150.0,30776.11,14425.05,9565.81,19810.0,18250.0,14110.0,19188.0,18923.0,16924.0,31022.0,14485.49,13176.49,13176.49,8320.0,15040.0,14192.0,18222.0,13775.0,13600.0,10860.0,7530.0,10000.0,,15000.0,1137.36,1150.37
2023-10-16,65531.58,24085.36,24830.28,10504.69,19750.0,26040.0,10390.0,16339.0,17344.30078125,13179.2001953125,11336.599609375,10589.900390625,12581.0,10547.51,27454.83,28360.53,13291.48,25981.54,24502.53,14993.13,11061.75,,21940.96,11147.38,15450.0,31058.29,14462.81,9575.48,18330.0,18570.0,14130.0,19752.0,19004.0,16916.0,30413.0,14560.97,13213.15,13213.15,8450.0,14674.0,14073.0,18203.0,13801.0,13640.0,11020.0,7560.0,10580.0,,14730.0,1141.42,1153.21
2023-10-23,61589.86,23734.47,24861.66,10511.87,19170.0,24950.0,9760.0,15813.7998046875,17352.900390625,13217.400390625,11101.0,10102.5,11884.5,10103.63,26619.62,27208.64,13265.45,25568.89,24181.16,14867.5,10831.1,,21972.02,11159.4,14680.0,29294.48,14512.93,9264.2,18390.0,17880.0,13610.0,19191.0,19010.0,16119.0,29196.0,13928.64,13244.62,13244.62,8100.0,14447.0,13943.0,17700.0,13823.0,13080.0,10400.0,7290.0,10220.0,,14100.0,1093.53,1106.85
2023-10-30,57815.76,21829.42,24932.75,10534.06,18320.0,23660.0,9430.0,15291.5,17368.30078125,13104.2998046875,10836.2998046875,9777.8896484375,11488.2998046875,9702.14,25743.29,25719.83,13324.05,23288.8,22310.04,14290.21,9990.69,,22010.29,11171.28,14000.0,26790.76,14540.78,8683.83,15900.0,17390.0,13390.0,19006.0,19079.0,15566.0,28377.0,13436.7,13269.1,13269.1,7700.0,13434.0,13450.0,16926.0,13846.0,12420.0,9990.0,7000.0,9880.0,,13780.0,1042.4,1047.63
2023-11-06,60310.92,23204.36,24944.67,10544.45,19050.0,24380.0,9800.0,15728.099609375,17291.900390625,13147.900390625,11032.099609375,9939.41015625,11773.0,10057.43,26442.41,26671.1,13370.77,24507.4,23515.47,14687.04,10510.91,,22044.61,11183.05,14490.0,28550.06,14553.3,9095.24,16600.0,17840.0,13790.0,18045.0,19111.0,16164.0,29727.0,13731.25,13287.66,13287.66,8050.0,14197.0,13835.0,17661.0,13869.0,13050.0,10280.0,7200.0,10300.0,,13600.0,1089.66,1103.52
